"npTitleId","npTitleIdshort","name","region","category","psVr","neoEnable","ps5bc","date"
"CUSA05738_00","CUSA05738","Castaway Paradise","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.6594977Z"
"CUSA05740_00","CUSA05740","Dogos","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.6670333Z"
"CUSA05744_00","CUSA05744","Star Trek Online","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.6750662Z"
"CUSA05745_00","CUSA05745","Active Soccer 2 DX","EP","gd",0,1,"BOOTABLE","2020-10-31T20:06:39.6830379Z"
"CUSA05747_00","CUSA05747","Agatha Christie - The ABC Murders","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.6902388Z"
"CUSA05748_00","CUSA05748","Hatsune Miku: Project DIVA X","EP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:39.698119Z"
"CUSA05749_00","CUSA05749","STAR WARS™ Battlefront™ II","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7080841Z"
"CUSA05750_00","CUSA05750","Pox Nora","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7152694Z"
"CUSA05751_00","CUSA05751","Yooka-Laylee","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7234864Z"
"CUSA05752_00","CUSA05752","Star Trek Online","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7301383Z"
"CUSA05753_00","CUSA05753","Hunter's Legacy","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.737966Z"
"CUSA05754_00","CUSA05754","Zombeer","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7459016Z"
"CUSA05758_00","CUSA05758","Masquerade: The Baubles of Doom (Demo)","EP","gd",0,0,"N/A","2020-10-31T20:06:39.7536992Z"
"CUSA05760_00","CUSA05760","Fahrenheit™","EP","gdo",0,0,"COMPATIBLE","2020-10-31T20:06:39.7615485Z"
"CUSA05761_00","CUSA05761","Star Trek™: Bridge Crew","EP","gd",1,1,"BOOTABLE","2020-10-31T20:06:39.7688424Z"
"CUSA05762_00","CUSA05762","AdventurePop","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.7757847Z"
"CUSA05763_00","CUSA05763","Pyre","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7824752Z"
"CUSA05764_00","CUSA05764","BORDER BREAK","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.7891142Z"
"CUSA05765_00","CUSA05765","FIFA 17 体験版","JP","gd",0,0,"N/A","2020-10-31T20:06:39.7949426Z"
"CUSA05766_00","CUSA05766","STAR WARS™ Battlefront™ II","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.8016634Z"
"CUSA05767_00","CUSA05767","Raiden V: Director's Cut","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.8086903Z"
"CUSA05768_00","CUSA05768","Hatsune Miku: Project DIVA X Demo","EP","gd",0,0,"N/A","2020-10-31T20:06:39.8156246Z"
"CUSA05770_00","CUSA05770","STAR WARS™ Battlefront™ II","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.822439Z"
"CUSA05772_00","CUSA05772","√Letter ルートレター 【体験版】","JP","gd",0,0,"N/A","2020-10-31T20:06:39.82917Z"
"CUSA05773_00","CUSA05773","Serious Sam Collection","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.8358763Z"
"CUSA05774_00","CUSA05774","DRAGON BALL XENOVERSE 2（オープンβ）","JP","gd",0,0,"N/A","2020-10-31T20:06:39.8429142Z"
"CUSA05775_00","CUSA05775","Batman: Return to Arkham - Arkham Asylum","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.8497644Z"
"CUSA05776_00","CUSA05776","Batman: Return to Arkham - Arkham City","JP","gd",0,1,"BOOTABLE","2020-10-31T20:06:39.8564089Z"
"CUSA05777_00","CUSA05777","No Man's Sky","HP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:39.8633232Z"
"CUSA05778_00","CUSA05778","塞巴斯蒂安拉力赛：进化","HP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.8692506Z"
"CUSA05780_00","CUSA05780","The Voice","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.8759954Z"
"CUSA05781_00","CUSA05781","The Voice, la plus belle voix","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.8826775Z"
"CUSA05782_00","CUSA05782","The Voice of Germany","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.8894849Z"
"CUSA05783_00","CUSA05783","La Voz","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.8965753Z"
"CUSA05785_00","CUSA05785","Touhou: Scarlet Curiosity","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.9037136Z"
"CUSA05786_00","CUSA05786","KINGDOM HEARTS - HD 1.5+2.5 ReMIX -","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.9106956Z"
"CUSA05787_00","CUSA05787","KINGDOM HEARTS HD 2.8 FINAL CHAPTER PROLOGUE","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.9176423Z"
"CUSA05788_00","CUSA05788","Necropolis Demo","UP","gd",0,0,"N/A","2020-10-31T20:06:39.9244469Z"
"CUSA05789_00","CUSA05789","EVE: Valkyrie  –  Warzone™","UP","gd",1,1,"BOOTABLE","2020-10-31T20:06:39.9311274Z"
"CUSA05790_00","CUSA05790","Subject13","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.9369174Z"
"CUSA05792_00","CUSA05792","EVE:Valkyrie","UP","gd",2,0,"N/A","2020-10-31T20:06:39.9437361Z"
"CUSA05793_00","CUSA05793","KOI KIOSK DEMO","UP","gd",0,0,"N/A","2020-10-31T20:06:39.9503985Z"
"CUSA05794_00","CUSA05794","Rise of the Tomb Raider","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:39.9570248Z"
"CUSA05795_00","CUSA05795","KINGDOM HEARTS HD 2.8 FINAL CHAPTER PROLOGUE","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.9637572Z"
"CUSA05796_00","CUSA05796","RiME","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:39.9706832Z"
"CUSA05797_00","CUSA05797","Toukiden 2","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.9775203Z"
"CUSA05798_00","CUSA05798","TEKKEN™7","JP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:39.9842784Z"
"CUSA05799_00","CUSA05799","KOI","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:39.9913025Z"
"CUSA05800_00","CUSA05800","Robinson: The Journey","EP","gd",2,1,"NOT_COMPATIBLE","2020-10-31T20:06:39.9980608Z"
"CUSA05801_00","CUSA05801","Jump Stars","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.0040875Z"
"CUSA05802_00","CUSA05802","A Healer Only Lives Twice","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.0109839Z"
"CUSA05803_00","CUSA05803","Exile's End","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.0178276Z"
"CUSA05804_00","CUSA05804","For Honor","EP","gd",0,1,"N/A","2020-10-31T20:06:40.0244869Z"
"CUSA05805_00","CUSA05805","Nebulous Demo","UP","gd",0,0,"N/A","2020-10-31T20:06:40.0312342Z"
"CUSA05806_00","CUSA05806","Battlezone","UP","gd",2,0,"N/A","2020-10-31T20:06:40.0380705Z"
"CUSA05807_00","CUSA05807","88 Heroes","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.0449134Z"
"CUSA05808_00","CUSA05808","Psychonauts in the Rhombus of Ruin","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.0516058Z"
"CUSA05809_00","CUSA05809","Jump Stars","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.0584178Z"
"CUSA05810_00","CUSA05810","Headmaster","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.065111Z"
"CUSA05811_00","CUSA05811","Headmaster Kiosk Demo","UP","gd",2,0,"N/A","2020-10-31T20:06:40.0710085Z"
"CUSA05813_00","CUSA05813","토귀전２","KP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.0777622Z"
"CUSA05814_00","CUSA05814","Subject13","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.0845957Z"
"CUSA05815_00","CUSA05815","SPARTAN","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.0916998Z"
"CUSA05816_00","CUSA05816","ベルセルク無双","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.0985449Z"
"CUSA05817_00","CUSA05817","Nubla","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.1056548Z"
"CUSA05818_00","CUSA05818","Job Simulator","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.1126608Z"
"CUSA05819_00","CUSA05819","EVE: Valkyrie™","UP","gd",2,1,"N/A","2020-10-31T20:06:40.1197221Z"
"CUSA05820_00","CUSA05820","RESIDENT EVIL UMBRELLA CORPS DEMO VERSION","HP","gd",0,0,"N/A","2020-10-31T20:06:40.1267134Z"
"CUSA05822_00","CUSA05822","Zenith","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.1336047Z"
"CUSA05823_00","CUSA05823","Heart&Slash","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.1403105Z"
"CUSA05824_00","CUSA05824","アニマ：ゲートオブメモリーズ","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.146316Z"
"CUSA05825_00","CUSA05825","Nioh Beta Demo","JP","gd",0,0,"N/A","2020-10-31T20:06:40.1531579Z"
"CUSA05827_00","CUSA05827","Torment: Tides of Numenera","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.1602953Z"
"CUSA05830_00","CUSA05830","NOBUNAGA'S AMBITION: SPHERE OF INFLUENCE - ASCENSION","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.1675967Z"
"CUSA05831_00","CUSA05831","Nioh Beta Demo","EP","gd",0,0,"N/A","2020-10-31T20:06:40.1745669Z"
"CUSA05832_00","CUSA05832","For Honor","EP","gd",0,0,"N/A","2020-10-31T20:06:40.1813912Z"
"CUSA05835_00","CUSA05835","Batman™: Arkham VR","JP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.1883212Z"
"CUSA05836_00","CUSA05836","Songbringer","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.1953197Z"
"CUSA05838_00","CUSA05838","Castle Invasion: Throne Out","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.2021657Z"
"CUSA05839_00","CUSA05839","This Is the Police","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2091186Z"
"CUSA05840_00","CUSA05840","Grand Prix Rock'N Racing","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2148661Z"
"CUSA05841_00","CUSA05841","Rock'N Racing Off Road DX","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2217298Z"
"CUSA05842_00","CUSA05842","Carnival Games VR","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.2285822Z"
"CUSA05846_00","CUSA05846","Levántate All Stars","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2355212Z"
"CUSA05847_00","CUSA05847","Far Cry® 5","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2424886Z"
"CUSA05848_00","CUSA05848","Far Cry® 5","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2492415Z"
"CUSA05849_00","CUSA05849","Far Cry® 5","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2560518Z"
"CUSA05850_00","CUSA05850","Robinson: The Journey","UP","gd",2,1,"NOT_COMPATIBLE","2020-10-31T20:06:40.2630116Z"
"CUSA05851_00","CUSA05851","Songbringer","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2701105Z"
"CUSA05852_00","CUSA05852","This Is the Police","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2769376Z"
"CUSA05853_00","CUSA05853","Death's Gambit","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2827852Z"
"CUSA05854_00","CUSA05854","Rock'N Racing Off Road DX","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.289656Z"
"CUSA05855_00","CUSA05855","Assassin's Creed® Origins","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.2965747Z"
"CUSA05857_00","CUSA05857","Grand Prix Rock'N Racing","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.3033699Z"
"CUSA05859_00","CUSA05859","For Honor","JP","gd",0,0,"N/A","2020-10-31T20:06:40.3102358Z"
"CUSA05861_00","CUSA05861","Moon Hunters","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.3174303Z"
"CUSA05862_00","CUSA05862","Anodyne","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.3244627Z"
"CUSA05863_00","CUSA05863","Far Cry® 5","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.3313546Z"
"CUSA05864_00","CUSA05864","カラオケ＠DAM","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.3383576Z"
"CUSA05865_00","CUSA05865","星の欠片の物語、ひとかけら版","JP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.3453356Z"
"CUSA05866_00","CUSA05866","STEINS;GATE 0","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.3521468Z"
"CUSA05867_00","CUSA05867","ONE PIECE BURNING BLOOD - KIOSK DEMO","UP","gd",0,0,"N/A","2020-10-31T20:06:40.3580429Z"
"CUSA05868_00","CUSA05868","Rez Infinite","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:40.3648501Z"
"CUSA05869_00","CUSA05869","Anodyne","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.3718846Z"
"CUSA05870_00","CUSA05870","Wayward Sky","UP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.3787487Z"
"CUSA05871_00","CUSA05871","O! My Genesis VR","JP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.3856767Z"
"CUSA05872_00","CUSA05872","O! My Genesis VR","HP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.3927149Z"
"CUSA05874_00","CUSA05874","Gunjack","EP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.399618Z"
"CUSA05875_00","CUSA05875","UMBRELLA CORPS DEMO VERSION","UP","gd",0,0,"N/A","2020-10-31T20:06:40.4064528Z"
"CUSA05876_00","CUSA05876","For Honor","UP","gd",0,1,"N/A","2020-10-31T20:06:40.4136238Z"
"CUSA05877_00","CUSA05877","Persona 5","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.4210335Z"
"CUSA05879_00","CUSA05879","Windlands","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.4270234Z"
"CUSA05880_00","CUSA05880","Fate/EXTELLA","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.434018Z"
"CUSA05881_00","CUSA05881","SUMMON NIGHT6 LostBorders","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.4410015Z"
"CUSA05882_00","CUSA05882","Amnesia Collection","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.4475438Z"
"CUSA05883_00","CUSA05883","Within","UP","gdc",2,1,"COMPATIBLE","2020-10-31T20:06:40.454689Z"
"CUSA05884_00","CUSA05884","Allumette","UP","gdc",2,0,"COMPATIBLE","2020-10-31T20:06:40.4617993Z"
"CUSA05886_00","CUSA05886","Vrideo VR","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.4687923Z"
"CUSA05887_00","CUSA05887","Brut@l","UP","gd",0,0,"N/A","2020-10-31T20:06:40.4756979Z"
"CUSA05888_00","CUSA05888","Cavernous Wastes","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:40.4827435Z"
"CUSA05890_00","CUSA05890","A Pixel Story","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.4886639Z"
"CUSA05891_00","CUSA05891","For Honor","UP","gd",0,0,"N/A","2020-10-31T20:06:40.4958114Z"
"CUSA05892_00","CUSA05892","Nioh Beta Demo","UP","gd",0,0,"N/A","2020-10-31T20:06:40.5026727Z"
"CUSA05893_00","CUSA05893","Star Trek™: Bridge Crew","UP","gd",1,1,"BOOTABLE","2020-10-31T20:06:40.5096322Z"
"CUSA05894_00","CUSA05894","STEINS;GATE 0","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5165562Z"
"CUSA05895_00","CUSA05895","Castle Invasion: Throne Out","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5231631Z"
"CUSA05896_00","CUSA05896","We Sing","UP","gd",0,1,"NOT_COMPATIBLE","2020-10-31T20:06:40.5299058Z"
"CUSA05898_00","CUSA05898","TEKKEN™7","HP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:40.5367669Z"
"CUSA05899_00","CUSA05899","SWORD ART ONLINE Hollow Realization","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5439814Z"
"CUSA05900_00","CUSA05900","乖離性ミリオンアーサー","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.5510221Z"
"CUSA05901_00","CUSA05901","Fragments of Him","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5577708Z"
"CUSA05903_00","CUSA05903","UMBRELLA CORPS DEMO VERSION","EP","gd",0,0,"N/A","2020-10-31T20:06:40.5635952Z"
"CUSA05904_00","CUSA05904","Far Cry® 5","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.5705732Z"
"CUSA05905_00","CUSA05905","Dragon Fantasy: The Black Tome of Ice","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5775079Z"
"CUSA05906_00","CUSA05906","Pang Adventures","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5845748Z"
"CUSA05907_00","CUSA05907","Fallen Legion: Sins of an Empire","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5918475Z"
"CUSA05908_00","CUSA05908","三國志12 対戦版","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.5986149Z"
"CUSA05909_00","CUSA05909","FINAL FANTASY X HD Remaster Original Soundtrack PlayStation®Plus Edition","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.6057519Z"
"CUSA05910_00","CUSA05910","Arcade Archives FLAK ATTACK","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6129801Z"
"CUSA05911_00","CUSA05911","Arcade Archives CONTRA","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6201809Z"
"CUSA05912_00","CUSA05912","We Sing","EP","gd",0,1,"NOT_COMPATIBLE","2020-10-31T20:06:40.6271642Z"
"CUSA05914_00","CUSA05914","Albedo: Eyes from Outer Space","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.6333023Z"
"CUSA05915_00","CUSA05915","勇者鬥惡龍　英雄集結Ⅱ　雙子之王與預言的終焉","HP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.6400073Z"
"CUSA05916_00","CUSA05916","CHAOS CODE -NEW SIGN OF CATASTROPHE-","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6468277Z"
"CUSA05918_00","CUSA05918","三國志13 with パワーアップキット","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6541129Z"
"CUSA05919_00","CUSA05919","KHOLAT -ディアトロフ峠の惨劇-","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.6611623Z"
"CUSA05920_00","CUSA05920","Talisman Digital Edition","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.668027Z"
"CUSA05921_00","CUSA05921","Ride 2","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6748599Z"
"CUSA05922_00","CUSA05922","Deponia","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.681564Z"
"CUSA05923_00","CUSA05923","Mervils: A VR Adventure","UP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.6887527Z"
"CUSA05924_00","CUSA05924","Way of the Passive Fist","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.6958596Z"
"CUSA05925_00","CUSA05925","I am Setsuna Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.7024596Z"
"CUSA05926_00","CUSA05926","モンスターハンター フロンティアＺ /MHF-Ｚ","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7099274Z"
"CUSA05927_00","CUSA05927","ＮＡＲＵＴＯ－ナルト－ 疾風伝　ナルティメットストーム４　ROAD TO BORUTO","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.717084Z"
"CUSA05928_00","CUSA05928","ＮＡＲＵＴＯ－ナルト－ 疾風伝　ナルティメットストームトリロジー","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7239894Z"
"CUSA05929_00","CUSA05929","Little Nightmares","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7309219Z"
"CUSA05930_00","CUSA05930","Hatsune Miku: VR Future Live","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.7378703Z"
"CUSA05931_00","CUSA05931","DEADBOLT","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7446046Z"
"CUSA05932_00","CUSA05932","A KING'S TALE: FINAL FANTASY XV","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7515073Z"
"CUSA05933_00","CUSA05933","KINGDOM HEARTS - HD 1.5+2.5 ReMIX -","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.758411Z"
"CUSA05934_00","CUSA05934","アキバズビート","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7650784Z"
"CUSA05935_00","CUSA05935","LEGO® Harry Potter™ Collection","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7718357Z"
"CUSA05938_00","CUSA05938","Don’t be Afraid –Biohazard® × L’Arc-en-Ciel on PlayStation®VR-","JP","gd",2,0,"COMPATIBLE","2020-10-31T20:06:40.7777473Z"
"CUSA05939_00","CUSA05939","シン・ゴジラ スペシャルデモコンテンツ for PlayStation®VR","JP","gd",2,0,"N/A","2020-10-31T20:06:40.7847093Z"
"CUSA05942_00","CUSA05942","KIDO","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7914717Z"
"CUSA05943_00","CUSA05943","Assassin's Creed The Ezio Collection","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.7984966Z"
"CUSA05944_00","CUSA05944","Ride 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8056007Z"
"CUSA05945_00","CUSA05945","A KING'S TALE: FINAL FANTASY XV","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8129091Z"
"CUSA05946_00","CUSA05946","A KING'S TALE: FINAL FANTASY XV","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8197231Z"
"CUSA05947_00","CUSA05947","Layers of Fear","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.8265875Z"
"CUSA05948_00","CUSA05948","A Bastard's Tale","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.8336726Z"
"CUSA05950_00","CUSA05950","Hatsune Miku: VR Future Live Demo","EP","gd",2,0,"N/A","2020-10-31T20:06:40.8405134Z"
"CUSA05951_00","CUSA05951","Super Stardust™Ultra VR","EP","gd",1,1,"BOOTABLE","2020-10-31T20:06:40.8465759Z"
"CUSA05952_00","CUSA05952","Little Nightmares","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8536144Z"
"CUSA05954_00","CUSA05954","LEGO® Harry Potter™ Collection","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8606417Z"
"CUSA05955_00","CUSA05955","Little Nightmares","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.867673Z"
"CUSA05956_00","CUSA05956","Everything","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8745431Z"
"CUSA05957_00","CUSA05957","A Pixel Story","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8813327Z"
"CUSA05960_00","CUSA05960","Worlds of Magic: Planar Conquest","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8884297Z"
"CUSA05962_00","CUSA05962","Everything","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.8952756Z"
"CUSA05963_00","CUSA05963","Destiny 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.902472Z"
"CUSA05964_00","CUSA05964","アイドルマスター シンデレラガールズ ビューイングレボリューション","JP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.9101361Z"
"CUSA05965_00","CUSA05965","No Man's Sky","JP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:40.917357Z"
"CUSA05966_00","CUSA05966","Korix","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:06:40.9252591Z"
"CUSA05967_00","CUSA05967","Darkest Dungeon","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.9320863Z"
"CUSA05968_00","CUSA05968","Duke Nukem 3D: 20th Anniversary World Tour","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.9395944Z"
"CUSA05969_00","CUSA05969","Call of Duty®: WWII","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.9466635Z"
"CUSA05970_00","CUSA05970","Livelock","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.9535591Z"
"CUSA05971_00","CUSA05971","Harmonix Music VR Kiosk Demo","UP","gd",2,0,"N/A","2020-10-31T20:06:40.9603861Z"
"CUSA05972_00","CUSA05972","TEKKEN™7","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:06:40.9672009Z"
"CUSA05973_00","CUSA05973","NOBUNAGA'S AMBITION: SPHERE OF INFLUENCE - ASCENSION","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:40.973947Z"
"CUSA05974_00","CUSA05974","Mantis Burn Racing","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.9807523Z"
"CUSA05975_00","CUSA05975","Titanfall 2 Tech Test","JP","gd",0,0,"N/A","2020-10-31T20:06:40.9867126Z"
"CUSA05976_00","CUSA05976","Arcade Archives Mutant Night","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:40.9936008Z"
"CUSA05977_00","CUSA05977","アーケードアーカイブス　アトミックロボキッド","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:41.0004605Z"
"CUSA05978_00","CUSA05978","Arcade Archives Ark Area","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:41.0073656Z"
"CUSA05979_00","CUSA05979","Nine Parchments","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:41.0143631Z"
"CUSA05980_00","CUSA05980","Last Wings","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:41.0213948Z"
"CUSA05981_00","CUSA05981","Pox Nora","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:41.0282636Z"
"CUSA05982_00","CUSA05982","√Letter","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:06:41.0351333Z"
"CUSA05983_00","CUSA05983","Laser League","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:41.0419112Z"
"CUSA05984_00","CUSA05984","Nine Parchments","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:06:41.0488387Z"
